group,index#1:,index#2:,index#3:,index#4:,index#5:,index#6:,index#7:,index#8:,index#9:,index#10:,index#11:,index#12:,index#13:,index#14:,index#15:,index#16:,index#17:,index#18:,index#19:,index#20:,index#21:,index#22:,index#23:,index#24:,index#25:,index#26:,index#27:,index#28:,index#29:,index#30:,index#31:,index#32:,index#33:,index#34:,index#35:,index#36:,index#37:,index#38:,index#39:,index#40:,index#41:,index#42:,index#43:,index#44:,index#45:,index#46:,index#47:,index#48:,index#49:,index#50:,index#51:,index#52:,index#53:,index#54:,index#55:,index#56:,index#57:,index#58:,index#59:,index#60:,index#61:,index#62:,index#63:,index#64:
stand,27.019,28.018,28.018,29,29,29.017,30.067,30.067,29.069,30.067,30.017,30.017,30.067,29.069,29.155,29.069,28.071,27.166,27.074,26.173,26.173,25.179,24.083,24.021,23,24,22.023,21,21.024,20.025,20.025,19.026,18,18.028,17.029,16.031,16.125,15.133,14.142,13.153,12.042,12.166,10.198,10.198,9.22,8.062,8.062,7.28,6.083,5.385,5.099,4.123,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.476,27.659,27.659,28.636,29.428,29.428,28.443,29.428,29.275,29.275,30.265,29.155,28.16,28.16,28.16,27.166,27.166,27.166,26.173,26.077,25.179,24.083,24.083,23.195,23.195,22.361,21.378,20.396,19.416,19.416,18.682,19.647,17.464,17.72,16.763,16.763,15.811,14.56,13.601,12.649,12.649,11.705,10.77,9.849,8.944,8.544,7.616,6.708,5.831,5.831,5.657,5,0,0,0,0,0,0,0,0,0,0,0,0
stand,25.318,26.306,25.318,28.284,27.295,29.155,28.071,28.071,28.018,28.071,29.017,28.018,28,27,28.018,26,26,25,26,25.02,25.02,23,22,22,22.023,22.023,21.024,19.026,19.105,18.111,19.026,18.028,17.029,17.117,15.033,14.142,14.142,14.036,13.153,12.166,11.18,10.198,9.22,9.22,8.062,7.071,7.071,5,5.099,4.472,3.162,2.828,0,0,0,0,0,0,0,0,0,0,0,0
stand,21.024,22,22,23,22,23.022,23.022,23.087,24.083,23.087,23.087,23.087,23.087,23.087,23.195,21.213,22.204,20.1,21.095,21.213,20.1,19.105,18.028,19.026,18,18.028,17,16,16.031,15.033,15.033,15.033,15.033,13.038,12.166,11.045,12.042,12.166,11.18,10.05,9.22,9.22,8.246,8.062,6.083,6.083,6.325,5.099,4.123,4.123,3.606,2.828,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.019,27.074,26.019,27,28.018,28,28,28.018,28.071,28.071,29.069,28.071,28.16,28.16,27.295,27.166,27.166,25.179,26.173,26.173,25.179,24.187,24.187,23.087,22.091,21.024,20.1,20.025,19,19,18.028,17,17,15.033,16,15.033,14,14.036,13.038,12.042,11,11.045,10.05,9.055,8.062,7.071,7.071,6,5.099,4.123,3.162,3.162,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.042,25.632,25.632,26.571,25.632,26.926,26.926,27.313,27.313,27.313,28.231,27.731,26.401,26.401,25.942,25.495,24.597,25.08,23.77,25.08,22.847,21.541,21.541,22.472,21.541,21.19,19.925,18.974,18.682,17.72,17.464,17.464,16.492,16.492,15.297,15.297,14.142,13.342,12.166,12.166,11.18,11.045,10.05,9.055,8,8.062,7.071,6,6,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.459,27.459,28.443,28.443,30.594,28.636,29.833,29.12,28.862,29.411,30.083,29.411,29.411,29.12,28.46,28.16,27.203,27.203,25.962,25.298,25.298,24.042,25,23.537,23.77,22.804,21.378,21.213,21.213,20.224,19.235,19.105,18.111,17.117,16.125,16.031,15.033,15.033,14.036,13,13,12,11,10.05,9.055,9,7,7.071,6.083,5.099,4.123,4.123,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.683,26.926,27.659,27.659,28.636,28.443,28.443,29.275,28.284,29.275,29.275,29.275,28.16,28.071,28.16,27.166,27.166,26.173,26.173,25.179,25.179,24.187,24.187,23.345,22.361,22.361,20.616,20.616,19.647,19.647,18.682,18.682,17.72,16.763,16.763,15.811,14.866,14.866,13.928,13,12.083,12.083,10.296,9.849,8.944,8.062,8.062,6.708,6.708,5,5,4.243,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.926,27.893,27.893,29.833,28.636,29.614,29.614,30.414,30.414,29.428,30.414,29.275,29.275,29.275,29.155,28.16,28.16,26.173,27.166,26.173,26.173,25.179,24.083,24.331,23.345,23.345,22.361,21.378,21.587,19.416,19.416,19.416,18.439,17.464,16.492,15.524,15.524,14.56,14.56,13.601,12.369,11.402,10.77,10.44,9.487,9.22,7.616,6.708,5.831,5.385,5.385,4.243,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.203,27.203,27.203,28.16,29.12,28.862,28.862,29.614,28.862,29.614,29.614,29.428,28.443,28.443,27.295,28.443,26.476,27.459,26.476,25.318,25.318,24.515,24.515,23.537,22.561,22.561,21.587,20.881,19.925,19.925,19.925,18.974,18.028,18.028,15.232,15.232,16.155,14.866,13.928,13,12.083,12.083,11.18,9.849,9.849,8.944,8.062,6.708,5.657,5.831,5,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,23.854,22.472,22.472,24.413,24.187,22.204,23.854,23.345,24.839,24.207,25.807,24.839,24.839,24.839,23.345,22.672,22.672,21.932,20.518,21.26,20.518,19.849,19.849,18.439,19.209,18.601,17.804,16.401,17.205,15.811,15.811,15.264,14.422,13.892,13.038,12.53,13.038,12.53,11.18,10.817,9.434,9.849,8.944,7.616,6.708,6.708,6.325,5.385,5.099,4.123,4.123,3,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.893,28.636,27.857,29.833,29.547,29.547,30.364,29.155,29.069,28.653,28.231,29.967,29.069,29.069,27.731,27.731,28.178,25.495,26.401,25.495,25.495,24.166,23.77,23.409,23.409,23.087,22.136,19.925,20.881,19.647,19.647,18.682,17.464,17.263,17.263,16.125,16.125,14.142,14.036,13.038,12.042,12.042,11.045,10,9,9,8,8,6.083,5.099,5.099,4.123,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.083,24.083,24.759,25.495,25.495,24.839,26.249,26.249,26.401,26.401,26.401,25.807,25.807,25.807,25.239,25,24.413,23.601,23.601,23.601,22.204,22.204,21.401,20.616,20.616,19.849,19.209,18.439,17.692,16.971,16.279,16.279,15.556,15.556,14.142,14.142,13.454,12.728,12.042,11.314,10.63,9.899,9.22,7.81,7.81,7.071,6.403,5.657,5,4.472,3.606,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,22.627,22.627,23.345,24.042,24.042,24.759,24.759,24.839,24.839,25.612,24.839,24.839,24.207,24.207,23.601,24.207,22.804,22.804,22.204,21.401,21.401,20,20.616,20,19.209,18.439,17.692,17.692,16.279,16.279,16.279,14.866,14.866,14.142,13.454,13.454,12.728,12.042,12.042,10.63,9.899,9.22,8.602,7.81,7.211,5.831,5.831,5,4.472,3.606,3.606,2.236,0,0,0,0,0,0,0,0,0,0,0,0
stand,25.298,25.298,25.298,25.962,27.203,25.962,26.926,26.683,27.659,27.659,27.459,27.459,26.476,26.476,26.306,25.495,24.515,24.515,23.537,23.345,22.361,22.361,22.361,21.587,21.587,20.616,19.647,18.682,18.028,18.028,17.72,16.763,16.763,15.811,14.866,14.866,13.928,13.928,13,12.083,12.083,10.296,9.849,8.944,8.062,8.062,8.062,6.708,5.831,5,5,4.243,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.074,26.077,27.074,27.074,29.069,28.018,28.018,29,29,30.017,29.069,29.069,28.071,29.069,27.074,28.071,26.019,27.019,25.02,26.019,25.02,24.021,24.021,23.022,22.023,22,21.024,21.024,19.026,19.105,19.105,18.111,17.117,17.117,16.125,15.133,15.133,14.142,13.342,12.166,12.166,10.44,10.198,9.22,8.246,7.616,6.325,6.708,5.385,4.472,4.472,4.243,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.173,26.907,27.586,27.586,29,29,29,29.732,29.069,29.069,29.069,29.833,28.425,28.425,28.425,28.425,26.401,26.249,25.612,26.249,24.839,24.839,23.431,24.083,22.672,21.932,21.213,21.213,20.518,19.105,19.105,19.105,17.692,17.029,16.279,15.62,15.62,14.213,14.213,12.806,12.207,11.402,10.817,10.296,8.944,8.062,6.708,6.708,6.708,5.385,5.385,4.123,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.187,24.187,25.179,25.318,26.306,26.306,26.306,26.476,26.476,26.683,26.683,26.683,26.683,25.962,25,25.71,23.77,23.77,23.77,22.804,22.804,21.587,21.587,20.396,20.616,19.416,19.235,19.235,18.248,17.117,17.117,16.125,16.125,15.033,14.036,14.036,14.036,13.038,12,11.045,11,9,9,8,8,7,6,5,5,4,3.162,3,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.515,24.515,25.71,25.495,27.459,26.476,26.476,27.295,27.295,27.166,27.166,27.074,27.074,26.077,25.08,26.173,24.187,25.179,24.187,24.187,23.195,22.204,22.091,21.213,21.213,20.224,19.235,19.416,18.439,18.439,17.464,16.492,16.492,15.524,14.56,15.524,14.56,13.601,12.649,11.705,11.402,10.44,9.487,8.544,8.544,7.616,6.708,6.708,5.385,4.472,3.606,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.187,25.08,25.179,26.173,26.306,27.295,26.306,27.459,27.459,26.476,27.659,27.659,26.683,25.71,26.926,25.71,24.739,23.537,24.739,23.77,22.561,22.561,21.587,21.378,20.396,21.378,20.224,19.235,19.105,18.028,18.111,17.117,16.125,16.031,15.033,15.033,14.036,13,13,12,11,11,10.05,9.055,8.062,8.062,7.071,6.083,5.099,5.099,4.123,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.459,27.659,28.636,27.659,29.833,30.083,29.12,29.411,29.411,30.676,29.411,29.411,29.732,28.792,27.857,28.792,26.571,27.514,26.571,26,25.632,24.698,24.352,24.042,23.087,22.804,20.881,20.616,19.647,20.396,19.416,19.647,18.439,17.464,16.279,15.133,15.133,14.142,14.142,13.153,12.166,11.045,11.045,10.05,9.055,9,8,7,6,5,5.099,4.123,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.042,25,25,26.683,26.683,26.683,26.476,27.295,26.306,26.306,27.459,27.295,26.306,26.306,26.173,25.179,25.179,24.187,24.187,24.083,23.087,22.204,21.213,21.378,21.378,20.396,19.416,18.682,18.439,17.72,17.72,17.464,16.492,15.524,15.811,13.601,13.928,12.649,12.083,11.705,10.77,10.77,9.849,8.944,7.616,6.708,6.708,5.831,5,4.243,3.606,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.042,25.456,26.173,24.042,26.173,25.495,25.495,26.249,26.249,26.249,25.495,25.612,25.612,25.612,24.413,25,23.601,23.601,22.204,23.022,22.204,20.809,21.401,20.616,19.849,19.209,19.209,18.439,17.692,17.692,16.279,16.279,14.866,14.866,14.142,14.142,12.728,12.728,12.042,11.314,10.63,9.22,9.22,7.81,7.071,6.403,5.657,5,5,3.606,3.162,2.236,0,0,0,0,0,0,0,0,0,0,0,0
stand,21.954,22.472,21.954,24.187,23.707,23.707,23.707,24.597,24.166,23.259,24.166,24.597,24.166,23.77,22.472,23.77,22.472,21.19,21.541,21.19,20.248,20.248,19.313,19.698,19.698,18.788,17.464,17.889,17,15.264,15.232,15.652,14.765,13.892,12.53,13.038,11.662,11.662,10.817,10.817,10.296,8.062,8.602,7.071,8.062,6.403,6.403,5.385,4.472,5.831,2.828,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.459,28.443,28.443,28.443,29.428,30.265,29.275,30.15,30.15,30.067,30.067,30.017,30.017,29.017,29.017,28.071,28.018,27.019,27.019,26.019,26.019,25.08,25.02,24.021,24.083,23.087,22.204,21.378,20.396,20.224,20.224,19.235,18.248,17.263,17.263,16.279,15.297,15.297,14.318,13.342,13.342,12.369,10.44,9.487,9.487,8.246,8.246,7.28,6.325,5.385,4.472,4.472,0,0,0,0,0,0,0,0,0,0,0,0
stand,23.537,24.739,23.77,25.71,24.739,25.962,25.298,26.249,26.571,25.298,26.249,25.298,25.298,25.298,26,23.77,24.698,22.847,23.409,22.847,21.932,21.541,20.248,19.925,19.925,19.925,18.974,17.72,17.72,16.492,16.492,15.524,15.297,15.524,14.56,13.342,12.166,12.166,11.18,11.18,10.05,10.05,9.055,8.062,8.062,7,6,5,5.099,4.123,3.162,3.162,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.683,26.926,27.659,27.659,28.636,28.636,28.636,29.428,29.428,29.275,29.155,29.155,29.155,28.071,28.071,28.071,27.074,26.077,26.077,26.173,25.179,24.187,24.083,24.083,22.091,22.204,21.213,20.224,20.396,19.235,18.248,18.439,17.464,16.492,15.524,15.524,15.297,14.318,13.342,12.369,11.402,10.44,10.44,9.487,8.246,7.28,7.28,5.385,5.385,4.472,3.606,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.413,25.807,25.239,26.627,25.239,27.459,26.926,26.926,26.926,26.42,27.785,27.295,25.942,25.942,25.942,24.597,25.495,23.707,25.06,23.259,23.707,22.825,21.471,21.954,20.591,21.095,19.723,18.868,19.416,17.205,18.028,17.205,16.643,16.401,14.422,14.213,14.213,14.213,12.806,12.042,11.402,10.63,10.63,9.22,8.485,7.81,7.071,6.403,5.657,5,5,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.166,25.495,25.08,26.401,26,26.926,26.926,26.571,26.571,26.571,27.514,26.249,26.249,26.249,26.249,25.298,25,24.042,24.042,24.042,23.087,23.087,21.19,21.19,21.19,20.248,19.313,18.385,18.385,17.464,17.464,17.464,16.553,15.652,15.652,14.318,14.318,13.416,12.53,12.53,11.18,10.296,9.434,8.944,8.602,7.211,7.211,6.708,5,5,2.828,4.243,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.926,26.926,26.926,28.302,28.844,28.844,28.844,29.411,29.411,29.411,30,29.206,27.803,27.803,27.659,27.019,27.019,26.249,25.612,25.495,24.839,23.431,23.431,22.804,22.204,22.204,20.809,20.248,20.248,18.868,18.868,18.028,17.493,16.125,16.125,15.264,14.765,13.416,13.416,12.083,11.18,10.77,9.849,8.544,8.944,7.616,6.325,5.385,5.099,4.123,4,3,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.173,27.166,27.166,28.284,28.284,28.284,28.443,29.428,29.614,28.636,29.614,28.636,28.636,27.893,27.893,27.893,27.893,25.71,25.71,24.739,24.739,23.77,23.537,23.345,22.361,22.361,21.213,20.224,20.224,19.105,19.105,18.111,17.117,17.117,16.031,15.033,15.033,14.036,13,12,11.045,11,10,9,9,7,7,6,5.099,4.123,4.123,3.162,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.295,28.284,28.284,28.284,29.155,30.067,30.067,30.067,31.016,30.017,30.017,30,30,30,30.017,29,28,27,27,26.019,26.019,25,24,24.021,24,23.022,23.022,21.095,21.095,20.1,20.1,19.105,18.111,18.111,17.117,16.279,15.297,15.133,14.142,14.142,12.166,12.369,11.18,10.198,9.22,9.22,8.246,7.28,6.325,5.385,5.385,4.472,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.187,25.179,25.318,26.476,26.476,27.459,26.683,27.659,26.926,26.683,27.893,26.926,25.962,25.962,26.249,25.298,26.249,24.042,24.042,24.042,23.087,22.804,21.84,21.587,20.616,20.616,19.647,18.439,18.248,17.263,18.248,17.263,16.279,16.125,15.297,14.142,14.142,14.036,12.042,12.042,11.045,11.045,10.05,9.055,9,8.062,7,7,6,5,4,3.162,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.515,24.515,24.515,25.71,25.71,25.962,25.962,26.249,26.249,26.249,26.249,26.249,25.632,25.632,25.632,24.698,24.698,23.409,23.409,22.472,22.472,22.472,21.19,21.19,19.925,19.925,19.647,18.682,18.682,16.763,16.492,16.492,15.524,14.318,14.318,13.342,13.342,13.342,12.166,11.18,10.198,10.198,9.22,8.062,8.062,7,6.083,5.099,5.099,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.401,27.731,27.731,28.636,28.231,29.547,29.155,29.155,29.732,28.792,29.411,29.411,29.411,28.16,29.12,28.16,27.893,25.962,26.249,25.962,25,25,24.042,23.087,23.087,22.136,21.19,20.248,20.248,19.313,19.313,18.385,18.385,17.088,16.155,15.232,15.232,14.318,14.318,13,11.705,12.083,10.296,8.944,8.944,7.616,7.616,6.708,5.831,5,4.472,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.401,27.731,27.731,28.636,28.231,29.155,29.155,28.792,28.792,28.792,29.732,28.792,28.46,28.46,28.16,28.46,27.203,26.249,26.249,25,25,24.042,23.087,23.409,23.409,22.472,21.541,20.616,19.698,18.788,19.698,18.788,17.889,17,16.553,15.652,15.264,14.765,13.892,13.038,12.53,11.662,10.817,10,8.602,8.602,7.211,6.403,6.403,5.657,5,4.243,0,0,0,0,0,0,0,0,0,0,0,0
stand,25.318,26.476,26.476,27.295,26.306,26.173,27.166,28.071,28.071,27.074,28.071,28.018,28.018,27.019,27,27.019,26.019,25.02,25,25,24,23.022,22,22.023,22.023,22.091,20.1,20.224,19.235,18.248,18.248,18.248,17.263,16.279,15.297,14.318,14.318,13.342,12.369,12.369,11.402,10.44,9.487,8.544,7.28,7.616,6.325,5.831,5.831,5,4.243,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.249,27.803,27.019,28.425,28.425,28.601,28.601,29.411,29.411,28.844,30.232,28.844,28.844,28.844,28.302,28.302,26.926,26.077,26.077,26.077,24.698,24.698,23.854,23.601,23.022,22.204,22.204,20.616,20.616,19.849,19.849,19.209,18.439,17.029,16.279,16.279,15.556,14.142,14.142,12.728,12.728,12.042,10.63,10.63,9.22,8.602,7.81,6.403,6.403,5.831,4.472,4.472,0,0,0,0,0,0,0,0,0,0,0,0
stand,21.932,21.541,22.847,22.847,23.409,23.409,24.352,24.042,24.042,23.77,24.042,23.77,23.77,22.561,22.561,22.561,21.378,21.587,21.587,20.616,20.396,19.647,19.647,18.682,18.682,17.72,16.763,16.763,16.155,15.811,15.232,14.866,14.866,13.928,13,13,12.083,10.77,11.18,9.849,9.849,8.944,8.544,8.062,7.211,6.403,5,3.606,4.472,5.099,3.606,5.099,0,0,0,0,0,0,0,0,0,0,0,0
stand,25.942,27.731,26.833,29.53,27.295,30.017,29.53,30.017,29.155,28.302,29.682,28.844,28.844,28.844,28.844,26.627,28.018,25.239,26.627,26.077,24.698,23.854,23.324,23.324,23.324,22.825,21.471,19.235,21.024,18.788,18.788,17.464,17.464,16.155,16.155,15.232,15.232,13.928,13.928,12.649,11.705,11.705,9.487,10.198,9.22,6.083,7.071,6.083,6,4,4.123,4,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.586,26.87,29,28.284,29.698,29,29.732,29.732,29.833,30.48,29.732,29.069,29.833,29.069,28.601,29.206,27.803,27.019,26.401,26.401,26.401,25,24.207,24.083,24.083,22.672,21.932,21.932,20.518,19.799,18.385,19.105,18.385,16.971,16.279,16.279,15.62,14.866,14.213,12.806,12.042,10.63,10.817,8.602,9.22,7.81,7.211,5,5.385,4.472,4.243,4.123,0,0,0,0,0,0,0,0,0,0,0,0
stand,23.77,24.352,24.352,25.298,25.298,26.249,25.962,26.926,26.926,25.962,25.962,25.962,25.71,25.71,25.495,25.495,24.515,23.537,23.537,23.537,22.361,21.587,21.587,20.616,20.881,19.925,18.974,18.974,18.028,17.088,17.088,16.155,15.811,15.232,14.318,13.928,13.416,13,12.083,11.18,9.849,10.296,8.944,8.062,8.062,5.831,5.831,5,5,3.606,3.606,2.828,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.207,25.612,25.612,26.401,26.401,26.627,27.203,26.627,26.627,27.459,27.459,26.926,26.926,26.42,25.554,25.554,25.06,24.187,24.187,24.187,22.825,22.472,21.095,21.095,21.633,20.248,19.416,18.601,18.601,17.804,17.804,17.029,15.62,15.62,14.866,14.866,13.454,13.454,12.728,11.314,11.314,10.63,9.22,9.22,7.81,7.211,6.403,5.831,5.831,4.472,4.472,3.162,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.839,26.249,25.495,27.659,27.019,28.425,27.803,28.018,27.203,26.627,28.018,28.844,26.926,26.627,26.926,24.698,23.324,23.022,23.707,23.601,22.023,24.413,23.022,21.633,22.204,20.809,20.809,17.804,18.601,17.692,18.385,17.692,16.279,16.279,15.62,15.556,14.866,13.454,13.454,12.042,12.728,10.63,9.899,8.602,7.81,9.434,7.071,6.403,6.403,5.831,5,4.472,0,0,0,0,0,0,0,0,0,0,0,0
stand,28.231,29.155,30.676,25.942,30.463,26.926,28.16,27.514,29.732,28.16,28.16,28.16,27.893,27.893,27.893,27.893,26.926,26.683,25.962,25.71,25,24.042,23.77,23.77,22.804,22.136,21.84,20.248,19.313,18.974,18.974,18.028,18.028,17.088,16.553,14.765,14.318,13.928,13.928,13,11.705,10.77,9.849,9.849,8.944,8.062,7.616,6.708,5.831,4.472,4.472,3.606,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.019,27.019,27.019,28.425,28.425,28.32,29.069,29.732,29,29,29.698,29,29,28.32,28.32,28.32,26.907,26.173,25.495,25.495,24.759,24.083,23.345,23.345,21.932,22.627,21.213,19.799,19.849,18.439,19.105,17.692,17.029,17.029,15.62,15.62,14.213,14.213,12.806,12.207,11.402,11.402,10.296,10,8.944,8.062,6.403,5.831,5.385,3.162,3.162,2,0,0,0,0,0,0,0,0,0,0,0,0
stand,25.298,25.298,24.352,26.571,25.632,26.926,26.926,26,26.401,26.401,26.833,25.942,26.833,25.942,25.942,24.597,25.06,23.707,22.361,23.707,22.361,21.932,20.591,21.024,21.471,20.125,18.788,18.385,18.385,17.088,17.088,15.811,15.811,15.811,14.56,13.601,12.649,12.649,11.402,11.402,10.44,10.198,9.22,8.246,7.28,6.083,6.083,5,5,4,4,3.162,0,0,0,0,0,0,0,0,0,0,0,0
stand,25.06,25.06,25.06,25.942,25.942,26.401,26.401,26.401,27.313,26.926,26.926,26.926,26.571,25.632,25.632,25.632,24.352,23.409,23.77,23.409,22.472,22.472,21.541,20.616,20.616,20.616,19.698,19.235,17.889,17,17,17,16.125,15.264,15.264,14.422,13.892,13.038,12.207,11.662,10.817,10,10,8.602,7.81,7.071,7.071,5.657,5,4.472,3.606,3.162,0,0,0,0,0,0,0,0,0,0,0,0
stand,26.401,25.298,27.731,26.926,26.401,26.401,26.571,26.926,26.926,26.926,27.203,26.926,26.926,27.893,26.926,25.962,25.962,24.042,24.739,24.042,23.77,23.087,21.84,22.136,21.19,21.19,19.313,19.313,19.698,17.464,17.464,17.464,16.553,15.652,14.765,14.765,13.892,13.416,12.53,11.662,11.18,10.296,9.434,8.602,8.602,7.211,6.403,5.831,5,4.243,4.243,2.828,0,0,0,0,0,0,0,0,0,0,0,0
stand,28.32,28.32,29.069,29.732,30.48,30.48,30.61,30.61,30.61,30.806,30.806,30.806,30.232,29.411,29.682,30.232,28.018,28.018,26.627,26.627,26.627,26.627,25.239,24.413,24.207,22.804,22.204,21.26,21.26,20.518,19.849,19.105,19.105,18.439,17.692,16.971,16.971,15.556,14.142,13.454,12.728,12.042,11.314,10.63,10.817,9.22,7.211,7.211,6.403,5.831,5,4.123,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.295,26.833,28.178,27.295,28.653,29.155,29.155,29.155,29.682,30.232,29.411,28.601,28.601,28.601,27.203,28.601,27.203,26.627,25.807,25.807,24.413,24.413,24.413,23.022,22.204,21.633,21.095,21.095,19.723,19.235,18.358,17.889,17,16.553,15.652,15.652,14.765,13.416,13,12.083,12.083,9.849,9.849,8.544,8.544,7.28,6.325,5.099,5.099,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
stand,27.459,28.018,28.018,29.411,29.411,30,29.206,30,29.833,29.833,30.48,29.833,29.069,29.732,29,28.32,27.586,26.907,26.907,26.249,25.495,24.839,24.839,23.431,23.431,22.804,22.204,20.809,20.809,19.416,19.416,18.868,18.028,17.493,16.643,16.125,15.264,14.765,13.892,13.416,12.53,11.18,11.18,9.849,8.544,8.544,7.28,6.325,6.083,5.099,5,4,0,0,0,0,0,0,0,0,0,0,0,0
stand,28.844,28.018,28.844,29.411,30.232,30,30,30.61,30.61,31.241,31.241,30.48,30.48,29.732,29.069,29.732,27.659,28.32,27.659,27.659,26.249,25.495,25.495,25.612,24.207,23.431,22.204,22.204,20.809,21.633,20.248,19.416,18.868,18.028,16.643,16.643,16.125,15.264,13.892,13.416,13.416,11.18,11.18,10.296,9.849,8.944,7.616,6.708,6.325,6.325,5.099,4.123,0,0,0,0,0,0,0,0,0,0,0,0
stand,25,25.962,25.962,26.926,26.926,27.659,27.659,27.459,27.459,27.459,28.443,27.295,27.295,26.306,26.173,26.173,26.173,25.179,25.179,24.187,24.187,23.195,22.204,22.361,21.378,21.378,20.396,19.647,19.647,18.439,18.439,17.464,17.464,16.492,15.524,14.56,14.866,13.601,12.649,12.649,11.705,10.77,9.849,9.849,8.944,7.616,6.708,6.708,5.831,5,4.243,4.243,0,0,0,0,0,0,0,0,0,0,0,0
stand,21.932,22.627,22.627,23.345,24.083,24.083,23.431,24.083,24.207,23.431,24.207,24.207,24.207,23.601,22.804,22.804,22.204,21.401,21.401,20.809,20.809,20,19.209,18.439,18.439,18.439,17.692,17.029,16.279,15.556,15.556,14.866,14.142,13.454,13.454,12.728,12.042,12.042,11.402,10.63,9.22,9.22,8.602,7.211,7.211,5.831,5.831,5.831,4.472,4.123,3.162,3,0,0,0,0,0,0,0,0,0,0,0,0
stand,25.942,27.295,26.42,29.155,27.785,29.155,28.844,28.844,28.844,28.018,28.844,29.411,28.601,28.018,27.803,27.203,27.203,25,26.401,25,24.207,23.601,22.804,23.022,23.022,22.472,21.095,19.723,20.591,18.358,19.235,17.493,17.493,16.125,15.652,14.765,14.318,13.416,13.416,12.083,11.18,10.77,9.849,9.487,8.544,7.616,6.325,5.385,5.099,4.123,4.123,3,0,0,0,0,0,0,0,0,0,0,0,0
stand,29.206,27.019,29.206,28.425,30,29.411,30.806,31.064,30.232,30.529,31.064,29.682,29.682,29.155,29.155,29.155,28.302,29.155,26.926,26.42,25.554,25.239,24.698,25.239,24.413,23.854,23.022,22.023,20.616,21.401,20.616,19.209,18.439,18.439,17.692,17.029,16.279,14.866,14.142,13.454,12.728,12.042,10.63,9.899,9.22,9.22,7.81,6.403,6.403,5.831,4.472,4.472,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.759,24.083,24.759,24.759,26.173,26.87,26.87,26.87,26.173,26.907,26.249,26.249,26.249,25.612,24.839,24.839,24.839,24.207,23.431,23.431,22.672,21.932,21.26,21.26,19.849,20.518,19.105,18.385,17.692,17.692,17.029,16.279,16.279,15,14.213,13.454,13.454,12.806,11.402,10.817,10,10,9.434,8.062,7.616,5.831,4.472,6.325,3.606,2.828,2.236,1.414,0,0,0,0,0,0,0,0,0,0,0,0
stand,24.698,26.077,26.077,27.459,26.627,28.018,27.203,27.803,27.803,27.203,27.203,27.803,27.803,27.019,27.019,25.612,25.612,24.839,25.612,24.083,23.431,23.431,22.204,22.204,21.633,21.633,20.809,18.868,18.868,18.358,18.358,18.028,16.643,16.125,16.125,14.765,14.318,13.416,13,12.083,11.18,11.18,9.849,9.849,8.544,8.544,7.28,6.325,5.385,5.099,5.385,4,0,0,0,0,0,0,0,0,0,0,0,0
stand,21.541,22.472,21.541,23.77,22.847,24.166,24.166,24.597,24.597,23.259,24.597,23.707,23.707,23.707,24.187,21.954,22.825,20.591,21.954,20.591,20.591,19.235,19.235,18.788,18.788,18.788,17.464,16.553,17.464,15.232,16.155,14.866,13.928,13,12.649,11.705,12.649,11.705,10.44,10.44,9.487,9.487,7.616,7.28,9.055,5.385,5.099,3,2.828,3,1.414,6,0,0,0,0,0,0,0,0,0,0,0,0
